estrutura_linguagem tempo tamanho
linkedlist-python 1422800 74460
linkedlist-python 468100 24570
linkedlist-python 829600 43818
linkedlist-python 1200600 63406
linkedlist-python 1294600 68063
linkedlist-python 1610100 85174
linkedlist-python 526600 27698
linkedlist-python 1040000 54366
linkedlist-python 1422200 74778
linkedlist-python 1434700 75442
linkedlist-python 694500 36609
linkedlist-python 251300 13084
linkedlist-python 804800 42238
linkedlist-python 1027000 54288
linkedlist-python 1293400 67879
linkedlist-python 847200 44103
linkedlist-python 1479900 77836
linkedlist-python 840700 44136
linkedlist-python 690400 36278
linkedlist-python 397500 20456
linkedlist-python 1353600 70742
linkedlist-python 1058200 55710
linkedlist-python 1767900 92421
linkedlist-python 1246400 65576
linkedlist-python 1790600 95216
linkedlist-python 220100 11341
linkedlist-python 1035300 54732
linkedlist-python 912000 48115
linkedlist-python 378700 19622
linkedlist-python 1171400 61994
linkedlist-python 1484600 77870
linkedlist-python 1425000 75461
linkedlist-python 1329000 69771
linkedlist-python 1609000 85300
linkedlist-python 953100 50361
linkedlist-python 398600 20866
linkedlist-python 1173000 61822
linkedlist-python 1182600 62019
linkedlist-python 707400 37384
linkedlist-python 1696500 89582
linkedlist-python 332800 17423
linkedlist-python 385200 19912
linkedlist-python 1478700 78440
linkedlist-python 1490100 79377
linkedlist-python 1544500 81361
linkedlist-python 991800 52248
linkedlist-python 238900 12343
linkedlist-python 708700 36577
linkedlist-python 1459700 77012
linkedlist-python 956100 50361
linkedlist-python 546900 28744
linkedlist-python 1139500 59532
linkedlist-python 1319700 69387
linkedlist-python 958200 50347
linkedlist-python 1389900 73536
linkedlist-python 1062500 55895
linkedlist-python 1361900 71869
linkedlist-python 617600 32300
linkedlist-python 484800 25440
linkedlist-python 1540300 81443
linkedlist-python 298400 15538
linkedlist-python 881900 46383
linkedlist-python 480700 24856
linkedlist-python 727700 38113
linkedlist-python 240900 12496
linkedlist-python 399600 21017
linkedlist-python 16010000 820426
linkedlist-python 10501800 524751
linkedlist-python 13628000 604494
linkedlist-python 13495100 660035
linkedlist-python 18288700 930846
linkedlist-python 5460200 275955
linkedlist-python 6529800 335895
linkedlist-python 17827600 917487
linkedlist-python 11365700 585163
linkedlist-python 18225000 917924
linkedlist-python 12072500 595517
linkedlist-python 14989300 739052
linkedlist-python 7465400 378602
linkedlist-python 14245700 694366
linkedlist-python 10938700 566787
linkedlist-python 18337000 901506
linkedlist-python 19670000 989871
linkedlist-python 9967800 456126
linkedlist-python 16148700 747268
linkedlist-python 18196600 936488
linkedlist-python 17145800 855358
linkedlist-python 6755200 346488
linkedlist-python 12247400 604051
linkedlist-python 14577800 676553
linkedlist-python 15224700 788325
linkedlist-python 9652000 480267
linkedlist-python 19060400 893866
linkedlist-python 19291600 910471
linkedlist-python 9559700 496259
linkedlist-python 5238500 268465
linkedlist-python 14922500 758907
linkedlist-python 4801400 249156
linkedlist-python 20456500 944914
linkedlist-python 13593500 699117
linkedlist-python 15591900 774569
linkedlist-python 20542300 985952
linkedlist-python 4096500 214658
linkedlist-python 3245600 171422
linkedlist-python 18334000 947625
linkedlist-python 19723100 990776
linkedlist-python 12603300 640506
linkedlist-python 15610500 805940
linkedlist-python 14509600 708779
linkedlist-python 5090200 262650
