estrutura-linguagem tempo tamanho_da_entrada
linkedlist-python 853400 87966
linkedlist-python 424900 43548
linkedlist-python 917300 94743
linkedlist-python 632600 65032
linkedlist-python 539000 55282
linkedlist-python 440900 45484
linkedlist-python 755700 77531
linkedlist-python 850900 88587
linkedlist-python 490900 50140
linkedlist-python 535400 55213
linkedlist-python 448600 45819
linkedlist-python 269200 27369
linkedlist-python 861300 89850
linkedlist-python 325400 32949
linkedlist-python 266500 27100
linkedlist-python 253100 25995
linkedlist-python 396000 40682
linkedlist-python 566500 58526
linkedlist-python 512000 52987
linkedlist-python 854200 88011
linkedlist-python 723200 74460
linkedlist-python 239000 24570
linkedlist-python 425400 43818
linkedlist-python 623200 63406
linkedlist-python 664200 68063
linkedlist-python 825900 85174
linkedlist-python 272400 27698
linkedlist-python 533800 54366
linkedlist-python 725600 74778
linkedlist-python 737800 75442
linkedlist-python 354800 36609
linkedlist-python 127700 13084
linkedlist-python 417900 42238
linkedlist-python 529100 54288
linkedlist-python 663000 67879
linkedlist-python 434600 44103
linkedlist-python 760800 77836
linkedlist-python 427300 44136
linkedlist-python 359500 36278
linkedlist-python 203400 20456
linkedlist-python 688400 70742
linkedlist-python 552600 55710
linkedlist-python 905500 92421
linkedlist-python 638600 65576
linkedlist-python 920900 95216
linkedlist-python 112200 11341
linkedlist-python 530600 54732
linkedlist-python 474100 48115
linkedlist-python 197100 19622
linkedlist-python 601600 61994
linkedlist-python 758800 77870
linkedlist-python 738100 75461
linkedlist-python 680900 69771
linkedlist-python 826700 85300
linkedlist-python 490800 50361
linkedlist-python 204800 20866
linkedlist-python 599700 61822
linkedlist-python 604300 62019
linkedlist-python 365700 37384
linkedlist-python 865100 89582
linkedlist-python 169000 17423
linkedlist-python 201000 19912
linkedlist-python 756600 78440
linkedlist-python 768700 79377
linkedlist-python 777400 81361
linkedlist-python 511200 52248
linkedlist-python 123400 12343
linkedlist-python 364200 36577
linkedlist-python 748000 77012
linkedlist-python 497200 50361
linkedlist-python 282200 28744
linkedlist-python 579400 59532
linkedlist-python 678200 69387
linkedlist-python 495200 50347
linkedlist-python 707300 73536
linkedlist-python 553800 55895
linkedlist-python 702200 71869
linkedlist-python 318900 32300
linkedlist-python 249600 25440
linkedlist-python 786700 81443
linkedlist-python 153400 15538
linkedlist-python 453900 46383
linkedlist-python 243700 24856
linkedlist-python 376500 38113
linkedlist-python 122800 12496
linkedlist-python 206400 21017
linkedlist-python 8667400 820426
linkedlist-python 5489700 524751
linkedlist-python 6488700 604494
linkedlist-python 7385000 660035
linkedlist-python 9535500 930846
linkedlist-python 2757800 275955
linkedlist-python 3317300 335895
linkedlist-python 9185000 917487
linkedlist-python 5859300 585163
linkedlist-python 9035200 917924
linkedlist-python 7443200 595517
linkedlist-python 7455400 739052
linkedlist-python 3734800 378602
linkedlist-python 7937900 694366
linkedlist-python 5637000 566787
linkedlist-python 10540600 901506
linkedlist-python 9924600 989871
linkedlist-python 4697200 456126
linkedlist-python 8181700 747268
linkedlist-python 9391900 936488
linkedlist-python 9367700 855358
linkedlist-python 3441800 346488
linkedlist-python 7800900 604051
linkedlist-python 7067500 676553
linkedlist-python 8412000 788325
linkedlist-python 5232900 480267
