estrutura-linguagem tempo tamanho_da_entrada
queue-cpp 170086 7918
queue-cpp 26429 1217
queue-cpp 114493 5333
queue-cpp 35186 1634
queue-cpp 74970 3488
queue-cpp 153206 7103
queue-cpp 151723 7069
queue-cpp 191376 8910
queue-cpp 135843 6327
queue-cpp 2010925 93163
queue-cpp 790543 36637
queue-cpp 847789 39277
queue-cpp 2019752 93595
queue-cpp 1799191 83339
queue-cpp 857067 39688
queue-cpp 317742 14681
queue-cpp 1224921 56776
queue-cpp 543442 25195
queue-cpp 384345 17790
queue-cpp 632859 29362
queue-cpp 270894 12592
queue-cpp 2135528 98949
queue-cpp 1481690 68537
queue-cpp 1281316 59371
queue-cpp 683824 31647
queue-cpp 1388397 64322
queue-cpp 234547 10912
queue-cpp 2020383 93605
queue-cpp 2022838 93792
queue-cpp 373035 17255
queue-cpp 705785 32706
queue-cpp 1283962 59409
queue-cpp 267678 12455
queue-cpp 2115862 97851
queue-cpp 1802408 83486
queue-cpp 1632711 75517
queue-cpp 1555828 72051
queue-cpp 1731165 80082
queue-cpp 1757173 81395
queue-cpp 1186230 54978
queue-cpp 1589251 73548
queue-cpp 554232 25636
queue-cpp 1518078 70272
queue-cpp 346946 16106
queue-cpp 964757 44734
queue-cpp 1214483 56260
queue-cpp 1489234 68943
queue-cpp 231542 10784
queue-cpp 1467584 68009
queue-cpp 768241 35656
queue-cpp 882043 40919
queue-cpp 2068584 95849
queue-cpp 916938 42543
queue-cpp 1917923 88880
queue-cpp 1429503 66218
queue-cpp 1380932 63902
queue-cpp 2138123 98937
queue-cpp 519939 24102
queue-cpp 655060 30344
queue-cpp 425603 19709
queue-cpp 633320 29358
queue-cpp 1589131 73674
queue-cpp 452834 20986
queue-cpp 1433250 66382
queue-cpp 384186 17785
queue-cpp 1942298 89947
queue-cpp 766918 35587
queue-cpp 376361 17407
queue-cpp 1362729 63170
queue-cpp 1777241 82319
queue-cpp 661853 30700
queue-cpp 1568031 72704
queue-cpp 1195678 55397
queue-cpp 1678957 77747
queue-cpp 2111263 97814
queue-cpp 399915 18631
queue-cpp 1636328 75748
queue-cpp 1186841 55055
queue-cpp 1821063 84335
queue-cpp 511283 23720
queue-cpp 1895681 87802
queue-cpp 345143 15960
queue-cpp 1147077 53186
queue-cpp 446522 20684
queue-cpp 1582208 73269
queue-cpp 667193 30955
queue-cpp 2007009 92943
queue-cpp 1507068 69802
queue-cpp 1313037 60871
queue-cpp 1009711 46830
queue-cpp 642027 29772
queue-cpp 1012497 46972
queue-cpp 685077 31752
queue-cpp 1318286 61006
queue-cpp 1671193 77363
queue-cpp 1821834 84349
queue-cpp 365010 16984
queue-cpp 550796 25507
queue-cpp 908873 42119
queue-cpp 1889049 87509
queue-cpp 360111 16767
queue-cpp 1029248 47674
queue-cpp 1592517 73725
queue-cpp 1089860 50481
queue-cpp 797456 36893
queue-cpp 736632 34151
queue-cpp 1496759 69238
queue-cpp 417347 19307
queue-cpp 1341299 62107
queue-cpp 9726633 449917
