estrutura_linguagem tempo tamanho
linkedlist-python 3300 451
linkedlist-python 4000 544
linkedlist-python 1600 194
linkedlist-python 5300 685
linkedlist-python 4700 610
linkedlist-python 3900 528
linkedlist-python 1500 195
linkedlist-python 2200 297
linkedlist-python 3000 411
linkedlist-python 800 79
linkedlist-python 2100 271
linkedlist-python 3300 440
linkedlist-python 7500 913
linkedlist-python 600 50
linkedlist-python 5800 723
linkedlist-python 1000 115
linkedlist-python 5000 650
linkedlist-python 2700 364
linkedlist-python 5500 707
linkedlist-python 3500 473
linkedlist-python 2400 316
linkedlist-python 7400 907
linkedlist-python 3400 471
linkedlist-python 2800 366
linkedlist-python 4200 563
linkedlist-python 1600 206
linkedlist-python 700 63
linkedlist-python 2500 338
linkedlist-python 3000 401
linkedlist-python 2000 256
linkedlist-python 7700 937
linkedlist-python 1400 172
linkedlist-python 6100 758
linkedlist-python 5200 665
linkedlist-python 1600 202
linkedlist-python 7500 924
linkedlist-python 400 15
linkedlist-python 500 29
linkedlist-python 5400 693
linkedlist-python 1200 143
linkedlist-python 7100 851
linkedlist-python 2900 392
linkedlist-python 2000 254
linkedlist-python 6400 796
linkedlist-python 300 3
linkedlist-python 6000 754
linkedlist-python 9100 901
linkedlist-python 400 22
linkedlist-python 8100 989
linkedlist-python 3300 444
linkedlist-python 3300 456
linkedlist-python 6000 744
linkedlist-python 6600 813
linkedlist-python 2800 382
linkedlist-python 2900 390
linkedlist-python 4300 571
linkedlist-python 3100 414
linkedlist-python 6900 833
linkedlist-python 3200 442
linkedlist-python 7200 876
linkedlist-python 3400 450
linkedlist-python 3200 422
linkedlist-python 2300 302
linkedlist-python 4400 572
linkedlist-python 3200 427
linkedlist-python 8300 994
linkedlist-python 8600 853
linkedlist-python 5500 698
linkedlist-python 1200 143
linkedlist-python 2200 286
linkedlist-python 6500 802
linkedlist-python 1400 177
linkedlist-python 2400 325
linkedlist-python 5500 681
linkedlist-python 6200 770
linkedlist-python 7200 868
linkedlist-python 8200 986
linkedlist-python 1600 205
linkedlist-python 7700 763
linkedlist-python 8000 969
linkedlist-python 1700 218
linkedlist-python 7800 945
linkedlist-python 5700 710
linkedlist-python 5400 679
linkedlist-python 500 35
linkedlist-python 3900 527
linkedlist-python 7500 914
linkedlist-python 6200 617
linkedlist-python 3300 436
linkedlist-python 4400 572
linkedlist-python 7200 870
linkedlist-python 11700 858
linkedlist-python 20000 2241
linkedlist-python 68800 6998
linkedlist-python 78000 7942
linkedlist-python 96900 9815
linkedlist-python 81300 8270
linkedlist-python 66200 6777
linkedlist-python 70600 7213
linkedlist-python 43900 4391
linkedlist-python 36400 3777
linkedlist-python 62800 6445
linkedlist-python 12900 1437
linkedlist-python 19400 2089
linkedlist-python 89200 9034
linkedlist-python 58100 5727
linkedlist-python 91300 9279
linkedlist-python 13500 1536
linkedlist-python 24300 2774
linkedlist-python 78900 8384
linkedlist-python 91000 9659
linkedlist-python 21400 2346
linkedlist-python 25500 2815
linkedlist-python 31700 3471
linkedlist-python 16500 1865
linkedlist-python 38200 4317
linkedlist-python 61400 6596
linkedlist-python 63600 6839
linkedlist-python 64500 6915
linkedlist-python 47900 5176
linkedlist-python 89200 9486
linkedlist-python 89100 9398
linkedlist-python 58200 6216
linkedlist-python 72100 7587
linkedlist-python 31800 3476
linkedlist-python 77800 8259
linkedlist-python 78700 8378
linkedlist-python 32400 3526
linkedlist-python 85200 9004
linkedlist-python 40800 4398
linkedlist-python 42000 4530
linkedlist-python 82500 8750
linkedlist-python 61000 6536
linkedlist-python 79000 8396
linkedlist-python 46500 5018
linkedlist-python 50600 5428
linkedlist-python 13500 1514
linkedlist-python 71400 7922
linkedlist-python 45400 4871
linkedlist-python 49900 5353
linkedlist-python 58400 6245
linkedlist-python 28000 3066
linkedlist-python 67800 7247
linkedlist-python 40800 4427
linkedlist-python 65300 6962
linkedlist-python 80900 8557
linkedlist-python 95100 9994
linkedlist-python 26500 2922
linkedlist-python 64300 6884
linkedlist-python 75300 8031
linkedlist-python 39000 4244
linkedlist-python 13400 1532
linkedlist-python 42800 4633
linkedlist-python 66000 7063
linkedlist-python 54800 5906
linkedlist-python 60000 6428
linkedlist-python 51600 5541
linkedlist-python 61700 6624
linkedlist-python 76900 8027
linkedlist-python 24200 2662
linkedlist-python 43000 4614
linkedlist-python 69500 7372
linkedlist-python 57800 6217
linkedlist-python 58800 6316
linkedlist-python 38800 4201
linkedlist-python 82600 8771
linkedlist-python 65800 6882
linkedlist-python 91400 9609
linkedlist-python 23300 2562
linkedlist-python 10200 1195
linkedlist-python 52800 5647
linkedlist-python 46400 5194
linkedlist-python 43900 4746
linkedlist-python 24000 2664
linkedlist-python 89400 9475
linkedlist-python 48800 5264
linkedlist-python 18000 2019
linkedlist-python 81800 8726
linkedlist-python 16900 1971
linkedlist-python 62900 6949
linkedlist-python 72500 7775
linkedlist-python 56900 6088
linkedlist-python 85900 9084
linkedlist-python 45600 4926
linkedlist-python 35300 3839
linkedlist-python 69000 7371
