estrutura-linguagem tempo tamanho_da_entrada
queue-java 599 760
queue-java 270 646
queue-java 53 204
queue-java 41 146
queue-java 125 318
queue-java 55 507
queue-java 40 243
queue-java 49 627
queue-java 64 511
queue-java 43 610
queue-java 49 387
queue-java 51 604
queue-java 114 646
queue-java 40 331
queue-java 54 413
queue-java 109 750
queue-java 51 477
queue-java 122 917
queue-java 52 483
queue-java 54 613
queue-java 115 788
queue-java 41 492
queue-java 110 646
queue-java 61 663
queue-java 59 972
queue-java 114 854
queue-java 109 932
queue-java 53 478
queue-java 85 621
queue-java 40 176
queue-java 43 562
queue-java 142 291
queue-java 40 128
queue-java 52 698
queue-java 41 392
queue-java 114 277
queue-java 40 491
queue-java 40 164
queue-java 141 961
queue-java 41 559
queue-java 62 480
queue-java 129 300
queue-java 53 650
queue-java 40 110
queue-java 111 431
queue-java 105 685
queue-java 148 753
queue-java 74 483
queue-java 42 489
queue-java 137 502
queue-java 40 163
queue-java 42 583
queue-java 51 217
queue-java 50 433
queue-java 49 874
queue-java 41 718
queue-java 43 522
queue-java 110 880
queue-java 40 126
queue-java 128 1000
queue-java 40 526
queue-java 114 770
queue-java 53 896
queue-java 120 477
queue-java 42 751
queue-java 113 372
queue-java 43 532
queue-java 40 147
queue-java 41 335
queue-java 76 661
queue-java 39 571
queue-java 41 449
queue-java 35 898
queue-java 42 366
queue-java 52 429
queue-java 39 466
queue-java 40 355
queue-java 38 526
queue-java 37 709
queue-java 38 562
queue-java 38 609
queue-java 39 600
queue-java 40 941
queue-java 41 211
queue-java 35 254
queue-java 41 410
queue-java 39 457
queue-java 35 827
queue-java 39 592
queue-java 41 230
queue-java 35 424
queue-java 38 680
queue-java 38 496
queue-java 35 877
queue-java 39 817
queue-java 40 132
queue-java 646 3676
queue-java 148 6840
queue-java 78 1316
queue-java 112 3251
queue-java 156 8564
queue-java 128 5328
queue-java 122 4495
queue-java 144 8971
queue-java 150 7727
queue-java 217 9213
queue-java 121 5592
queue-java 109 3544
queue-java 168 5639
queue-java 123 2974
queue-java 190 9199
queue-java 173 4985
queue-java 162 4570
queue-java 141 3842
queue-java 41 5298
queue-java 48 9580
queue-java 40 2973
queue-java 46 7367
queue-java 41 5744
queue-java 42 3133
queue-java 39 1794
queue-java 44 7479
queue-java 44 7573
queue-java 40 3065
queue-java 40 7199
queue-java 43 8381
queue-java 39 1232
queue-java 40 4723
queue-java 41 7408
queue-java 48 9543
queue-java 39 1635
queue-java 40 4464
queue-java 41 4964
queue-java 39 2160
queue-java 41 5851
queue-java 40 9042
queue-java 46 8857
queue-java 43 9324
queue-java 47 8449
queue-java 47 4652
queue-java 44 7844
queue-java 40 1340
queue-java 47 7652
queue-java 62 3262
queue-java 42 5540
queue-java 39 3098
queue-java 44 2137
queue-java 44 7721
queue-java 47 9975
queue-java 42 8665
queue-java 44 9919
queue-java 42 5811
queue-java 41 5664
queue-java 47 9716
queue-java 41 4967
queue-java 42 9912
queue-java 38 1788
queue-java 39 2647
queue-java 38 2415
queue-java 39 2844
queue-java 46 3784
queue-java 44 7102
queue-java 39 2723
queue-java 45 9005
queue-java 40 5111
queue-java 44 7820
queue-java 41 5485
queue-java 40 3712
queue-java 40 3693
queue-java 43 9910
queue-java 39 1327
queue-java 46 6908
queue-java 42 6989
queue-java 43 7083
queue-java 40 3015
queue-java 39 1137
queue-java 40 8016
queue-java 40 4869
queue-java 39 3974
queue-java 42 8837
queue-java 40 9557
queue-java 45 5070
queue-java 42 5799
queue-java 44 6654
queue-java 40 2820
queue-java 43 5643
queue-java 42 7072
queue-java 42 6261
queue-java 43 5799
queue-java 40 3659
queue-java 39 4673
queue-java 42 8755
queue-java 41 2593
queue-java 45 5257
queue-java 45 6207
queue-java 39 3907
queue-python 0 370
queue-python 0 562
queue-python 0 919
queue-python 0 898
queue-python 0 285
queue-python 0 530
queue-python 0 708
queue-python 0 848
queue-python 0 801
queue-python 0 565
queue-python 0 683
queue-python 0 648
queue-python 0 116
queue-python 0 848
queue-python 0 52
queue-python 0 359
queue-python 0 730
queue-python 0 867
queue-python 0 333
queue-python 0 14
queue-python 0 65
queue-python 0 975
queue-python 0 421
queue-python 0 525
queue-python 0 573
queue-python 0 767
queue-python 0 551
queue-python 0 968
queue-python 0 523
