estrutura_linguagem memoria tamanho
queue-java 107283 4869
queue-java 87708 3974
queue-java 195317 8837
queue-java 212560 9557
queue-java 111662 5070
queue-java 127865 5799
queue-java 146557 6654
queue-java 62261 2820
queue-java 124410 5643
queue-java 155778 7072
queue-java 137982 6261
queue-java 127843 5799
queue-java 81026 3659
queue-java 103100 4673
queue-java 193442 8755
queue-java 57657 2593
queue-java 115908 5257
queue-java 136843 6207
queue-java 86162 3907
queue-python 232 370
queue-python 232 562
queue-python 232 919
queue-python 232 898
queue-python 232 285
queue-python 232 530
queue-python 232 708
queue-python 232 848
queue-python 232 801
queue-python 232 565
queue-python 232 683
queue-python 232 648
queue-python 88 116
queue-python 232 848
queue-python 88 52
queue-python 232 359
queue-python 232 730
queue-python 232 867
queue-python 232 333
queue-python 88 14
queue-python 88 65
queue-python 232 975
queue-python 232 421
queue-python 232 525
queue-python 232 573
queue-python 232 767
queue-python 232 551
queue-python 232 968
queue-python 232 523
queue-python 232 268
queue-python 232 509
queue-python 232 524
queue-python 232 697
queue-python 88 181
queue-python 232 933
queue-python 232 545
queue-python 232 991
queue-python 88 127
queue-python 232 305
queue-python 232 610
queue-python 88 106
queue-python 232 394
queue-python 232 711
queue-python 88 72
queue-python 88 44
queue-python 232 672
queue-python 232 874
queue-python 232 395
queue-python 232 964
queue-python 232 279
queue-python 232 640
queue-python 232 775
queue-python 232 558
queue-python 88 108
queue-python 88 31
queue-python 88 75
queue-python 88 149
queue-python 232 324
queue-python 232 473
queue-python 232 281
queue-python 232 491
queue-python 232 950
queue-python 232 858
queue-python 232 920
queue-python 232 442
queue-python 232 811
queue-python 232 859
queue-python 232 440
queue-python 88 235
queue-python 88 87
queue-python 232 759
queue-python 88 66
queue-python 232 477
queue-python 88 168
queue-python 88 254
queue-python 232 629
queue-python 232 460
queue-python 88 45
queue-python 88 122
queue-python 232 464
queue-python 88 122
queue-python 88 79
queue-python 232 639
queue-python 88 112
queue-python 232 434
queue-python 88 174
queue-python 88 83
queue-python 232 703
queue-python 232 273
queue-python 232 682
queue-python 88 42
queue-python 232 740
queue-python 232 306
queue-python 232 662
queue-python 88 174
queue-python 88 82
queue-python 232 982
queue-python 232 908
queue-python 232 677
queue-python 88 3
queue-python 232 7323
queue-python 232 9035
queue-python 232 1778
queue-python 232 6777
queue-python 232 8385
queue-python 232 4767
queue-python 232 7006
queue-python 232 1792
queue-python 232 7045
queue-python 232 3493
queue-python 232 2954
queue-python 232 8323
queue-python 232 6848
queue-python 232 5957
queue-python 232 2661
queue-python 232 4392
queue-python 232 4052
queue-python 232 4498
queue-python 232 6059
queue-python 232 6477
queue-python 232 2139
queue-python 232 9421
queue-python 232 7130
queue-python 232 5025
queue-python 232 2574
queue-python 232 4272
queue-python 232 9911
queue-python 232 3659
queue-python 232 1393
queue-python 232 9478
queue-python 232 9223
queue-python 232 7282
queue-python 232 3456
queue-python 232 9853
queue-python 232 8691
queue-python 232 5365
queue-python 232 9326
queue-python 232 6890
queue-python 232 1984
queue-python 232 9501
queue-python 232 4129
queue-python 232 3918
queue-python 232 4898
queue-python 232 1013
queue-python 232 8913
queue-python 232 6002
queue-python 232 4378
queue-python 232 1193
queue-python 232 3517
queue-python 232 5046
queue-python 232 1009
queue-python 232 3013
queue-python 232 6147
queue-python 232 1871
queue-python 232 8339
queue-python 232 6695
queue-python 232 1253
queue-python 232 8996
queue-python 232 2201
queue-python 232 7358
queue-python 232 4694
queue-python 232 2581
queue-python 232 9742
queue-python 232 2400
queue-python 232 8738
queue-python 232 7870
queue-python 232 7997
queue-python 232 4407
queue-python 232 3345
queue-python 232 8142
queue-python 232 7832
queue-python 232 2600
queue-python 232 3567
queue-python 232 6001
queue-python 232 4300
queue-python 232 8917
queue-python 232 5273
queue-python 232 3470
queue-python 232 8244
queue-python 232 5962
queue-python 232 9719
queue-python 232 3562
queue-python 232 1524
queue-python 232 9417
queue-python 232 5286
queue-python 232 2343
queue-python 232 4679
queue-python 232 9728
queue-python 232 8943
queue-python 232 7886
queue-python 232 5508
queue-python 232 7918
queue-python 232 1217
queue-python 232 5333
queue-python 232 1634
queue-python 232 3488
queue-python 232 7103
queue-python 232 7069
queue-python 232 8910
queue-python 232 6327
queue-python 232 93163
queue-python 232 36637
queue-python 232 39277
queue-python 232 93595
queue-python 232 83339
queue-python 232 39688
queue-python 232 14681
queue-python 232 56776
queue-python 232 25195
queue-python 232 17790
queue-python 232 29362
queue-python 232 12592
queue-python 232 98949
queue-python 232 68537
queue-python 232 59371
queue-python 232 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
queue-cpp 0 106
queue-cpp 0 394
queue-cpp 0 711
