estrutura_linguagem memoria tamanho
queue-python 64 464
queue-python 0 122
queue-python 0 79
queue-python 64 639
queue-python 0 112
queue-python 64 434
queue-python 0 174
queue-python 0 83
queue-python 64 703
queue-python 64 273
queue-python 64 682
queue-python 0 42
queue-python 64 740
queue-python 64 306
queue-python 64 662
queue-python 0 174
queue-python 0 82
queue-python 64 982
queue-python 64 908
queue-python 64 677
queue-python 0 3
queue-python 64 7323
queue-python 64 9035
queue-python 64 1778
queue-python 64 6777
queue-python 64 8385
queue-python 64 4767
queue-python 64 7006
queue-python 64 1792
queue-python 64 7045
queue-python 64 3493
queue-python 64 2954
queue-python 64 8323
queue-python 64 6848
queue-python 64 5957
queue-python 64 2661
queue-python 64 4392
queue-python 64 4052
queue-python 64 4498
queue-python 64 6059
queue-python 64 6477
queue-python 64 2139
queue-python 64 9421
queue-python 64 7130
queue-python 64 5025
queue-python 64 2574
queue-python 64 4272
queue-python 64 9911
queue-python 64 3659
queue-python 64 1393
queue-python 64 9478
queue-python 64 9223
queue-python 64 7282
queue-python 64 3456
queue-python 64 9853
queue-python 64 8691
queue-python 64 5365
queue-python 64 9326
queue-python 64 6890
queue-python 64 1984
queue-python 64 9501
queue-python 64 4129
queue-python 64 3918
queue-python 64 4898
queue-python 64 1013
queue-python 64 8913
queue-python 64 6002
queue-python 64 4378
queue-python 64 1193
queue-python 64 3517
queue-python 64 5046
queue-python 64 1009
queue-python 64 3013
queue-python 64 6147
queue-python 64 1871
queue-python 64 8339
queue-python 64 6695
queue-python 64 1253
queue-python 64 8996
queue-python 64 2201
queue-python 64 7358
queue-python 64 4694
queue-python 64 2581
queue-python 64 9742
queue-python 64 2400
queue-python 64 8738
queue-python 64 7870
queue-python 64 7997
queue-python 64 4407
queue-python 64 3345
queue-python 64 8142
queue-python 64 7832
queue-python 64 2600
queue-python 64 3567
queue-python 64 6001
queue-python 64 4300
queue-python 64 8917
queue-python 64 5273
queue-python 64 3470
queue-python 64 8244
queue-python 64 5962
queue-python 64 9719
queue-python 64 3562
queue-python 64 1524
queue-python 64 9417
queue-python 64 5286
queue-python 64 2343
queue-python 64 4679
queue-python 64 9728
queue-python 64 8943
queue-python 64 7886
queue-python 64 5508
queue-python 64 7918
queue-python 64 1217
queue-python 64 5333
queue-python 64 1634
queue-python 64 3488
queue-python 64 7103
queue-python 64 7069
queue-python 64 8910
queue-python 64 6327
queue-python 64 93163
queue-python 64 36637
queue-python 64 39277
queue-python 64 93595
queue-python 64 83339
queue-python 64 39688
queue-python 64 14681
queue-python 64 56776
queue-python 64 25195
queue-python 64 17790
queue-python 64 29362
queue-python 64 12592
queue-python 64 98949
queue-python 64 68537
queue-python 64 59371
queue-python 64 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
queue-cpp 0 106
queue-cpp 0 394
queue-cpp 0 711
queue-cpp 0 72
queue-cpp 0 44
queue-cpp 0 672
queue-cpp 0 874
queue-cpp 0 395
queue-cpp 0 964
queue-cpp 0 279
queue-cpp 0 640
queue-cpp 0 775
